place_id,name,lat,lon,rating,user_ratings_total,types
ChIJNzXQLgCV3zgRnl1amPzTcYE,Max Health Pharmacy,33.6322602,73.071161,4.6,8.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJJ8y5rNyU3zgRyFNofL_gDNo,Kashmir Surgical,33.62692,73.06953519999999,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJEx9jWsOU3zgRLBVFyjp5PqI,Abdullah Chemist,33.6261009,73.0695295,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJdSObwxOV3zgRrd_j1w0JnGA,kausar pharmacy new,33.6317341,73.0848366,4.9,28.0,"pharmacy, point_of_interest, food, store, health, establishment"
ChIJ9-rwB9OU3zgR3y2wAKUlcFg,Hamdam Dawakhana,33.6322407,73.0848007,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJRWMiwBGV3zgRGa9J4uXSp-Q,Al _Basit C &D Pharmacy,33.62063219999999,73.076357,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJUS9RD9OU3zgR4Zp43utBt94,Farid Homeopathic Clinic,33.6324378,73.0852361,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJW6SQki-V3zgRTjHMWwmifLI,Pine Pharmacy,33.62654300000001,73.0684698,4.4,9.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJubGoviiV3zgRLdPdH51qudg,Seza Pharma,33.643048,73.07703409999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJz1OsPSWV3zgRO7EHY8i1kyI,Homeo Life Clinic & Photostat,33.64800119999999,73.07391729999999,3.3,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJl0wGCJ6V3zgRNS7jdf2DycA,Med-X Pharmacy,33.6507229,73.07368579999999,4.6,5.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJU7xmFACV3zgR3BM9LlhyMyQ,DeStore Pharmacy,33.6444728,73.0741221,4.3,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJQ_k0lWmV3zgRZpxBaVpbmpY,De-Care Clinic & Pharmacy,33.6444728,73.0741204,5.0,3.0,"pharmacy, hospital, point_of_interest, health, store, establishment"
ChIJQZdezySV3zgRC6ngPBFVVB8,Saba Medical Store,33.64823459999999,73.071964,4.8,13.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJj-ZTuCiV3zgR5XMq8zzILy0,Data Pharmacy,33.6434341,73.07714109999999,4.7,6.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJB64wCrKV3zgRK3fYYd2TXn8,Javed Pharmacy & Gynae Clinic,33.6476185,73.07186949999999,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJCepR_TqV3zgRgJreT6AAL30,Amir Chemist And Cosmetics,33.6510499,73.0730207,3.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJPfT9SvqV3zgRn7B-yr5X6x8,Al-Jannat Medical Store,33.6459527,73.07202629999999,3.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJI8cHVH2V3zgROB_3raieRL8,Ani pro international pharmacy,33.6516677,73.0821139,4.2,6.0,"veterinary_care, pharmacy, point_of_interest, health, store, establishment"
ChIJV4kvdjGV3zgRBgpkbTmLUzM,Abbasi Pharma,33.6529157,73.08087979999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJq6LqliiV3zgR0Ol13hpgCEs,Shahmir Pharmacy,33.6425427,73.07676839999999,3.6,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJl_H-UfqV3zgR5rZYenIaIx0,Medryx Pharmacy,33.643203,73.07423059999999,2.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJg_BsczGV3zgR2YOp2awYMI4,Millennium Pharma,33.65322809999999,73.0804952,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ2dbacjGV3zgRi8vNReM3bB8,Harum Pharma,33.6533662,73.0804277,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJK1LcczGV3zgR7eViZQlSTPM,Al-Meezab Pharma,33.6532348,73.0807591,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJU9UyNF2V3zgRknCC92sJj6Q,Vetco Pharma,33.6531685,73.0810387,5.0,1.0,"veterinary_care, pharmacy, point_of_interest, health, store, establishment"
ChIJbQlxcjGV3zgR8ahRRjQsLqo,Genx Pharma,33.6535222,73.0806235,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ0a0E-QqV3zgRGDD7WyeaCIc,Doctor Drugs,33.6517958,73.07189799999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ16Ea_XmV3zgRgtGiDCXfWxQ,Bio Plus Marketing,33.6535623,73.0806018,5.0,1.0,"pharmacy, veterinary_care, health, store, point_of_interest, establishment"
ChIJ10yLcDGV3zgRt-l1FPOPt7A,Vetylife Pharmaceuticals,33.6533905,73.081017,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJz5RIAe-V3zgRedQvk_B1S7I,Health Plus Pharmacy & Medical Centre,33.64216379999999,73.0762946,,,"pharmacy, hospital, health, store, point_of_interest, establishment"
ChIJk7LOcTGV3zgR8hzbko3P1ps,Ittehad Poultry Medicines,33.6534983,73.0808984,5.0,11.0,"pharmacy, veterinary_care, health, store, point_of_interest, establishment"
ChIJ-wKYMy-V3zgR7hHl08bWINk,Bay G Pharma,33.6419706,73.0780626,4.1,9.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJBxXzbzGV3zgRbuG1uI_J5EQ,Pharma Queens International,33.6535921,73.081064,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJU8z9LDKV3zgRlV3OGBeLu6g,Bhera Dawakhana,33.6529466,73.08238949999999,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJpe8y9CiV3zgRA6JzIednNqg,SJ Chemist,33.6417654,73.0778017,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJQ0GDbzGV3zgR-KfveHNXRz4,Din Pharma,33.6537842,73.0811251,4.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJwx6BZTGV3zgR1sPpbumzfhE,Ark Pharmacy,33.6538478,73.081152,5.0,3.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJaVXUZzGV3zgRZ1yU1oKuXWg,Lucky Medicos,33.6540632,73.0811044,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJw8PDmSuV3zgRdYx2a1ZM5GM,Bilal Homeo Clinic,33.6440794,73.08412679999999,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJTexqkXmV3zgR0n5tgDUVr4I,Alishan poultry services and pharmacy,33.6542263,73.08125629999999,5.0,1.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJK-zMcwCV3zgRGpTaaD8Z9f0,Azan Medicos,33.6542117,73.0813119,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJkzKqk8OV3zgRcteEGf6Li6U,Poultry Planet |Best Poultry Medicine Store in Rawalpindi Islamabad|Top Poultry Consultant/Doctor|,33.6542269,73.0812838,5.0,21.0,"pharmacy, veterinary_care, food, health, store, point_of_interest, establishment"
ChIJhYBvaDGV3zgRXZJ_d499pFs,Abbas Traders,33.6543309,73.0810456,4.6,13.0,"pharmacy, veterinary_care, health, store, point_of_interest, establishment"
ChIJXQbGvQqV3zgRI4QxZ_OZDcM,Shifa Plus Pharmacy,33.6413122,73.0789595,2.0,5.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJDe0WWzGV3zgRBb7IOFI0fag,Bia Med Pharmacy,33.65495000000001,73.0812239,4.4,5.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ48yWXzKV3zgR4j8R-rE6JUk,S S Drug Medicos Madina Town,33.652232,73.08513320000002,4.9,9.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJB8XmfRKV3zgRhyP0LWJiGnI,HealthPlus Pharmacy,33.6481831,73.0866489,5.0,3.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJK135tfqV3zgRr09ffgjVN8k,S A VET MEDICINE,33.65489790000001,73.081683,4.5,14.0,"veterinary_care, pharmacy, point_of_interest, health, store, establishment"
ChIJbw5jWDGV3zgRalvxWguI2ww,Ali Homeopathic Clinic,33.6548819,73.081792,4.1,226.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJXzhd2SyV3zgR-ZjZfq3R22A,Syed Homeo Clinic,33.6478678,73.08674409999999,3.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJcc5f8jKV3zgRMTmtbubsjyM,Hamdam Dawakhana,33.65232469999999,73.08537439999999,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJTWRmDSuV3zgRGOysKP2AItw,Anabat Medical Store,33.6439235,73.085527,4.5,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJXzLAcBiV3zgRRSrGcJeVg-Q,AL-ADAN PHARMACY,33.644099,73.0857532,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ2RuhxSeV3zgRaLk4IacBugk,Electro Medical Solutions,33.6404145,73.0750089,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJPYeBESuV3zgR7uelJPIY5c4,Faheem Pharmacy & cosmetics,33.6436908,73.0857272,4.2,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJiyWT3ieV3zgRsl5j04NwjTA,Bia Vitrum Pharma,33.64015149999999,73.075665,5.0,1.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJHdN97DKV3zgRkW0jMeLLLzs,Ali Medical Store,33.6524034,73.0858794,4.0,9.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJz7wJLRGV3zgRJQeVf4ic3HI,PEARL PHARMACEUTIVAL SERVICES,33.652736,73.06936320000001,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJueCy6zKV3zgRE4hm0H3VnY8,Safi Homeo Clinic,33.6524737,73.0860829,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJ29m5wDqV3zgRrUKUHnfusgY,Multi Pharma (PVT.) ltd.,33.64016790000001,73.0745017,3.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJxV3l0iyV3zgRSEfuYIdoL6c,Hamna Sultan Homeo & Nature Care Clinic,33.64791119999999,73.08765249999999,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJR7eTLC2V3zgRy1dEOYdsRXs,Ghausia Dawakhana,33.6488634,73.0876157,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJq31uMdPq3zgRAqKJpETXgFs,Al Madina Pharmacy,33.6477052,73.08810410000001,4.7,3.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJY67DIuuV3zgRMJjb1DOhXT4,MEOW PET HOSPITAL,33.6407462,73.0718595,4.8,200.0,"veterinary_care, pharmacy, hospital, pet_store, point_of_interest, health, store, establishment"
ChIJ8TiIcj7r3zgRloNW2X_xRY4,Jamil pharmacy and cosmetics store,33.647461,73.0881813,5.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJVxrag0-V3zgRI806vGZtRpU,Blue Care Pharma Distributor,33.6689391,73.0758718,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJA3Ch9O2V3zgRJQS2OFf8Wcs,Access Pharmacy,33.6679917,73.0755688,3.6,22.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJQTGKb0WV3zgRXFke8f6oE2M,MedOne Hospital,33.6687774,73.07555839999999,4.7,90.0,"pharmacy, beauty_salon, hair_care, doctor, point_of_interest, store, health, establishment"
ChIJB7aBzQWV3zgRRKjGZvb6NH4,Capital Pharmacy and Optics,33.66665739999999,73.0761395,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJP4GXjkWV3zgRV0i3IiJy8LU,Shaheen Chemist I-8 Markaz,33.6673652,73.0753292,4.3,1261.0,"supermarket, pharmacy, grocery_or_supermarket, point_of_interest, food, store, health, establishment"
ChIJefOqPwCV3zgRMRwDIWns8Kc,Cura Pharmacy,33.6670013,73.074551,3.8,20.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJQWSBFkWV3zgRyNBynLfoClY,Med-X Pharmacy,33.6691844,73.0738928,4.7,47.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJc8KFxEWV3zgRklKBbsXjCwk,Bismillah Dawakhana,33.6663138,73.0741063,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJ2fSItviV3zgRjbldtUrQ7hM,"Al-Samad Homeopathic Clinic, Dr Munir Abbasi",33.666927,73.07362839999999,2.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJZ0321TqV3zgRkGnFoKPrWZI,Pharma Plus Pharmacy,33.6719723,73.0748533,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJvQlMuVqV3zgRZmgMoRzIObs,Awan Chemist & Cosmetics,33.67205550000001,73.0748194,4.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ22AThkiV3zgR4o9UUz_nxIQ,Asim Dawakhana & Pansar Store,33.6634008,73.0766084,3.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ2YNegUiV3zgREvslAUX80-s,Abbasi Medical Store,33.66347229999999,73.0761898,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJTdd1gUiV3zgR5jaGN2AnOXU,Get Well Chemist & Cosmetics,33.6633255,73.0760969,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJTXTKXEqV3zgREQPsuA52bb4,Al Hamd Chemist,33.66317139999999,73.0840613,3.3,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ6y7hHwSV3zgR1YaMX9I3kQ4,Jaan Pharmacy,33.6617582,73.08400600000002,4.8,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJEf3CK1CV3zgRi_7vfeFalYI,Ghalib Dawakhna,33.6615857,73.0838431,5.0,13.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJdagTm0qV3zgR6R6Ot7RJyx4,Al-Shifa Unani Dawakhana,33.66213259999999,73.0856597,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJm3J-3U-_3zgRQlwtVkeCtGs,Furry Homoeo Clinic,33.7131948,73.0784949,4.7,6.0,"drugstore, pharmacy, point_of_interest, health, store, establishment"
ChIJrZQzSZO_3zgR-0SK4dzjcjE,Faisal Homeo Clinic,33.70357140000001,73.07127000000001,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJZ8qonpC_3zgR55qjABl5WsA,Dar-ul-Shifa Homeo Clinic,33.71379080000001,73.071944,4.8,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ-37xFZS_3zgR9yyMo9A0ZOc,Al-Fayyaz Medical Store & Cosmetics,33.7070416,73.0686332,,,"pharmacy, point_of_interest, health, store, establishment"
ChIJgYRPROq_3zgRPzvbg5qSF14,Med-X Pharmacy,33.7061451,73.0865264,4.4,33.0,"pharmacy, clothing_store, point_of_interest, health, store, establishment"
ChIJuXtxVI-_3zgRmQafMeRn0HY,Islamabad Drug House,33.715102,73.08159669999999,2.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJiXGhjpS_3zgR0F2bn9t_Pjo,Minahil Pharmacy,33.7053804,73.06828449999999,4.8,12.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJL81K95S_3zgResylTo6Nr4w,Kazim Medical Store,33.705061,73.067903,4.8,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJTVIUnIq_3zgR4jZmfmrHZ1g,City Chemist,33.706828,73.0878741,3.0,4.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ_ZO4fHXA3zgROoAq_gSKBqc,Sky Chemist,33.7075133,73.0880311,4.0,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJF-YIe3XA3zgRvaNM4nmyJLg,Himalia Dawakhana,33.7076764,73.088224,4.5,2.0,"pharmacy, point_of_interest, health, store, establishment"
ChIJ5XvBXHe_3zgRIYYznnPTLr4,D.WATSON CHEMIST F-6 MARKAZ,33.7297008,73.0754236,4.3,271.0,"pharmacy, shoe_store, clothing_store, point_of_interest, store, health, establishment"
ChIJXdLbqIG_3zgR7eK0T7UgwaU,Islamabad Medical Complex Pharmacy,33.72415049999999,73.0842687,2.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ6cgTwXm_3zgRz1kvDanvZJg,Al-Kausar Drug Store,33.72938399999999,73.0770395,4.2,13.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ_zW5ufa_3zgR0l-H0AUfQO4,Al Rehaab Pharmacy,33.7294881,73.075132,4.9,26.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJjZSDXHe_3zgRAs1e_kRhcM0,Shaheen Chemist,33.7297769,73.0751324,4.1,279.0,"pharmacy, grocery_or_supermarket, point_of_interest, food, store, health, establishment"
ChIJx866Mqq_3zgR8e9imM2OiQ4,Islamabad,33.7238924,73.074488,4.5,15.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJGbvcYoG_3zgR71wsHKyu4aw,Jahangir Medical Store,33.72287189999999,73.0819889,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJbQd7eoG_3zgRHjU1Tdo5WkE,Four Star Pharmacy,33.7231815,73.0825768,4.1,9.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJNb0rH_S_3zgRKeX4Rvx5rLU,Friends Pharmacy,33.7227082,73.0821773,3.7,6.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ93UrcIG_3zgRlJ2YCnSfk3I,Capital Medical Store,33.72306349999999,73.0827576,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJi0yrmoO_3zgR6ALceGhbl9s,Zubair Pharmacy,33.7225475,73.08224609999999,3.8,5.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJr_3Q34O_3zgRP5weodUAp3s,Shaban Medical Store,33.7222491,73.0816976,2.5,2.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ2eKy4IO_3zgRQgLwqrkzDXc,Federal Medical Store,33.7221272,73.08145,3.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ7e3Aj4O_3zgRJmxmghbL6pw,Al-Habib Pharmacy,33.72119939999999,73.0797597,3.9,16.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ--WFaAC_3zgRiAy4opSB_KA,M M Pharmacy blue area,33.72056349999999,73.078476,2.3,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJRfvWvyG_3zgRjwcggjFKfCk,Esajee's Pharmacy,33.7356488,73.0785792,4.6,7.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJpeSZDQjt3zgRQuygJ5nd_y8,HARIS AL MOMIN PHARMACY,33.49098560000001,73.098522,4.8,70.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJF8YffSrz3zgRFsfvU2h8Q-E,"Apple community Pharmacy, Optics and Clinic",33.4909082,73.0992132,4.2,10.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJGy1KHADz3zgRo-ZK-TkCxv4,Health Care Pharmacy,33.4917127,73.0970613,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJi3RS0a7z3zgROh_59apwRq4,Super drug pharmacy,33.4914724,73.10042620000002,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJsfg7iJrz3zgRMhzBYbo1J2A,Shifa Pharmacy,33.49268819999999,73.0986332,4.5,23.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJS3h6XgDz3zgRr3UYMRhmD6Q,Healthwire Pharmacy,33.4928739,73.0993929,5.0,1.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJga15VQDz3zgR4twHvRBD1pM,Shaheen Chemist & Grocers,33.4928704,73.0994247,3.7,18.0,"pharmacy, point_of_interest, food, store, health, establishment"
ChIJQ1T9R5zz3zgRtS9Yt8hvIwM,Farzana Shaheen Chemist,33.4871633,73.1035933,4.3,8.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJfw77Ufrz3zgROWsaC2pdTIs,Zee Pharmacy,33.4870924,73.1037485,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJGb9JDN7z3zgRzaqsefd9F78,Life Vitals Pharmacy,33.493083,73.0995001,5.0,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJqbLTAhLz3zgRoD8ziIrGhP4,Q Care Pharmacy,33.4930525,73.10007519999999,4.6,16.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJGyu0bKjz3zgR6PgwdzAKBls,Swan plaza,33.4935131,73.0949767,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJPbxHvPyT3zgR28stYHRLP8E,Happy and Healthy Lifestyle by Dr. Nasira Nasir,33.5055356,73.0986195,,,"pharmacy, drugstore, health, store, point_of_interest, establishment"
ChIJm75-oCDz3zgRQ7FXD_L7Y0Y,"Well Pharmacy, Cosmetics & Stationery& optic& Well Polyclinic",33.5042737,73.0959148,4.1,14.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJH1kuFcbz3zgRrW_xy-_Zv_U,Town Health Pharmacy & Clinic,33.50353709999999,73.0957945,4.8,43.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJ-XoEBd7z3zgRiqNX6TE8KnM,Care and cure pharmacy and cosmetics,33.5031345,73.0950411,,,"pharmacy, health, store, point_of_interest, establishment"
ChIJl4-3Krvy3zgRAd7iKj1rGlQ,Faisal Pharmacy,33.50097179999999,73.1024346,4.6,37.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJB6nAzbry3zgRKwd-ji7pqyM,Medicine City Pharmacy,33.5006563,73.101703,4.4,19.0,"pharmacy, health, store, point_of_interest, establishment"
ChIJl5bKS2ft3zgR6f-BAYet5UU,DMC PHARMACY,33.5228498,73.09658929999999,3.9,10.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJH-y3hhTt3zgRckeMqeiwSrI,Care Line + Pharmacy,33.5221771,73.0936681,3.9,11.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJ-3i7iUPt3zgRcKgNthOh2Mo,D. Watson Chemist,33.5268082,73.1055818,4.2,96.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJW73LNQDt3zgRTahd9H0Biec,NUWELL PHARMACY,33.5206255,73.09913879999999,5.0,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJveoYGQjt3zgRMYZyA4olRMg,The Alchemist,33.5213889,73.102387,4.2,5.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJkZ1QvSnt3zgRX6KnR0wSe9U,Private Medical Store,33.55235059999999,73.0951572,3.3,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJI5VqH9Xt3zgRR9SglS5jwNc,Rx Pharmacy and Cosmetics,33.542415,73.0909988,4.7,9.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJr7Sel8fs3zgRaU0zoa8DRkI,Ss& sons Pharmacy,33.5758531,73.1017597,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJF97hRljt3zgRl-23vBQ9q0Q,Al Yusuf Pharmacy,33.5741743,73.0940865,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJ8zUe1zXt3zgRYVVbeU242NU,Green House,33.5648139,73.1061607,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJ8zLro8fs3zgRTkM6HdwlTCs,Medicine Plus Pharmacy,33.5756672,73.1019038,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJB3UG82Lt3zgRLpCmarVYc8o,Hijama by dr salma,33.563076,73.1057297,4.9,37.0,"drugstore, pharmacy, point_of_interest, store, health, establishment"
ChIJISd7QX_t3zgRb9oR2UwXAjU,Green Plus Pharmacie,33.57312059999999,73.1060047,3.9,14.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJjzPJc9zs3zgRMlgYOQ0A45A,Mega Mart Chemist Cosmetics & Provision Store,33.5630347,73.1060093,,,"pharmacy, point_of_interest, store, health, establishment"
ChIJgeDq2Mrs3zgR5lpK-ahbD0I,Gulistan Drug Store,33.5726961,73.0886644,3.5,4.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJD4i9in7t3zgRwgg8AzPImXU,RKB Pharmacy,33.5727079,73.0885857,5.0,3.0,"pharmacy, point_of_interest, store, health, establishment"
ChIJuy_j6yzt3zgR5OYFxDyOoj4,Hakeem Pharmacy,33.5734122,73.1060777,5.0,2.0,"pharmacy, point_of_interest, store, health, establishment"
